user_id,city,rating,date,comment
煲煲,"Adis Abeba, Ethiopia",力荐,2019-07-28,瑕不掩瑜，国产好剧必须五星支持。高明的导演和编剧是剧的骨架，演员的演绎是剧的精魂，精致的服化道以及耐听的配乐是剧的血肉，每一帧画面都是美的，每一个小人物小配饰都有说头。重现了大唐长安的盛世风采之余，也不免日午而衰的千古之叹，引发我们后人诸多思考。
喜歡冬天,,力荐,2019-07-19,每一集的劇情節奏緊湊，每一個角色都演出了靈魂，入戲就出不來
寒月悲笳,,力荐,2019-09-15,剧情紧凑，节奏很快，连着看真的很爽，而且真的是电影画质，太厉害了，拍的太好了，给导演打call，演员演的也到位，看的我真的很爽很爽了。就是我这个智商啊，看第一集就看不懂，看一遍肯定是看不懂了😂还得多刷几遍好好理顺才行😂
上地兰斯莫斯,北京,较差,2019-06-28,本来很多优点，制作过于粗糙实在难以下咽
李司丞,,力荐,2019-07-19,不知道那些为了压低分数去抬自己爱豆的作品，胡乱给一颗心的怎么想的，这都能一颗心，国产真的是走投无路了，什么国产剧不行，都是你们这些给杠的，如何优秀不是自己喜欢的明星的作品都是差的，良心过得去吗？抛开一切也是国剧呀，自己都不支持，怎么走出国门？例外也在播的几部剧真活该低分
石油工人有力量,湖南长沙,力荐,2019-07-19,"其实看书的时候最恨的就是那一群潜入长安的狼卫。但是当电视剧赋予他们每个人一个有血有肉的形象之后，这些纸上的人物变得鲜活起来，我才发现，原来对一个人，哪怕是书里的某个角色，感情都不应该是局限于完全的爱或恨。
那个在书里让我恨的牙痒痒的狼卫曹破延，是杀人不眨眼的恶魔，是一个为了所谓信仰痴顿不堪的人，但在电视剧里，他也是一个带着星星，万事牵挂女儿的父亲。所以，曹破延才会慈爱嘱咐季姜上元节要和阿爷待在家里，还在鱼肠胁迫麻格杀掉闻染时说道不希望自己的女儿遇到像鱼肠这样歹毒的女人。
有人说把一天的事情用上48集来叙说未免过于拖沓，可是如果能用48集，让我去仔细了解每一个出现在《长安十二时辰》中的小人物，我觉得很值得。"
Gezelligheid,,很差,2019-07-31,演技很玄幻
方枪枪,,较差,2019-07-24,这编剧…可惜服化道了。还有那个陆三什么鬼？长得丑演技差就罢了，那台词……中文说不利索就找配音啊，出来秀日腔中文恶心人吗？
乾坤袋,北京,力荐,2019-07-20,良心剧。由于隔壁海军太嚣张，所以给五星吧。
随风融化,湖北武汉,力荐,2019-09-15,昨天一上线就欲罢不能地熬夜看，剧情紧凑紧张，服装道具唐朝景像呈现全部都是高度还原，两主角角色扮演很丰满，张小敬的忠勇和骁勇演绎的淋漓尽致，出场自带仙气傲骨，满腹经纶的李司丞一下就被震撼了，当时才17岁的少年出演如此厚重的权高位重的上位之人难免让人有不同声音，但是，易烊千玺的第一个出场就抓住了我的眼球，把一个谋略之人洞察世事的缜密和对全城百姓的生死安危的运筹帷幄以及对太子的忠诚，演绎的恰到好处举手投足展现了少年对演员这个职业的满腔热情，演员易烊千玺才华初露，很期待未来更多精彩。
山河,北京,力荐,2019-07-19,一入长安不良人 时时想亲人
陌1922,陕西西安,很差,2019-08-01,按导演的水平，可以剪到六十四集
卑鄙的时光,四川南充,力荐,2019-09-15,太子的税赋按道理是由徐宾写的，徐宾在塔楼最后叙述的时候完全撇开了太子的嫌疑和关系，我一直以为终极目标是推动徐宾的税赋，但后面几集居然只字未提！ 哪怕是被皇帝扼杀，但至少要摆在观众的台面上呈现出来，不然死了一大堆人他们到底为了什么？ 虎头蛇尾了！
我只是不想说,广西桂林,力荐,2019-09-15,今年古装剧最佳
黯蓝,湖南长沙,力荐,2019-09-15,"看了三集，服化道都不错，演员也棒，原音台词加分，先给四分追完再回来评价

看完了，每一个角色都鲜活有血有肉，每一处场景都像是在展示长安繁华，又与危机形成对比，盛世下的腐败表现的真的很好，每个演员也都演的很好"
彼岸遥望幸福,江苏苏州,力荐,2019-07-26,本来是是给四星的，但看到好多一星的评论很可笑，对一部剧的评断既然可以如此的滑稽，一部剧的成品背后是多少人的付出，既然可以如此随意糟蹋那么多人的心意，唉。
豆田闯关者,广东广州,力荐,2019-07-23,看得停不下来，编剧满分，演员都让人想认识。雷老棒，四字弟弟优秀啊，演技很自然
我是吃货,,推荐,2019-06-27,台词功底还是不行 但是用原声好评 给予鼓励 目前来看还可以
罗根不是金刚狼,辽宁沈阳,力荐,2019-07-17,这部剧要是美日拍出来的，可能就能被评9点几分了吧？呵呵哒
zValarDohaeris,"Amsterdam, Netherlands",力荐,2019-09-15,很多年没看到过这么精致的国产古装剧了，并且很长见识，很多内容都让你想多看一眼。千玺的演技很让人舒服，雷老师更是惊叹。
你管我啊,,力荐,2019-07-19,感谢一群认真努力的人，从幕后到演员。良心剧，值得多看几遍。（易烊千玺演的比想象中好，是让人愿意期待未来的新人演员了。）
yxf,,较差,2019-07-28,戏太多
曾于里,"P'yŏngyang, North Korea",推荐,2019-06-29,上线颇为不易。当回自来水，推荐一看
YR,,很差,2019-07-27,虽然口碑不错，但是公关很差劲，踩别人的这种做法，我不能接受
姚黄魏紫皮皮鹿,上海,推荐,2019-06-30,所有插曲都值得循环。
Grid,,力荐,2019-09-15,目前看来今年国产剧最佳，易烊千玺演戏再加把油吧，台词和形体不太行
离离,上海,很差,2019-06-29,主演嘴里是含着口水和别人说话的时候开喷吗，台词要不太平要不就是人体喷射机，影响观感，一星不谢
杜冰雁,上海,力荐,2019-06-28,确实是电影质感，我太喜欢剧里那些小姐姐们的衣服了！配着披帛真的好好看，行走的仕女图！几个长胡子的我都非常可以，尤其那个红衣服的哈哈哈哈真的可爱
藕节度磅,四川成都,力荐,2019-06-29,更新一下我心中国产剧的前五排名：《我爱我家》、《长安十二时辰》、《琅琊榜》、《编辑部的故事》、《大宋提刑官》
mika,,较差,2019-06-28,剧情包袱都给台词讲完了怎么看哦
飒大力,,力荐,2019-07-20,如此功利的时代能有这样一部作品 太难得了！
津轻,浙江杭州,力荐,2019-06-29,李必人设从静心修道改成少年风发，适合千玺的年龄，也好拿捏；岑参改成话唠，增加笑点；张小敬独眼改成伤疤，五尊阎罗的杀气纯靠演技了。目前这些改动都很喜欢，五星预订
迷路,湖北武汉,很差,2019-07-17,千玺的演技要提升，演的很尴尬，跟雷佳音比差很多
南城旧梦,,力荐,2019-07-20,少年天才易烊千玺VS老油条雷佳音的搭配绝了~一个运筹帷幄之中，一个决胜千里之外，一老一少的搭配无所畏惧。
官安官安,,较差,2019-07-20,看不下去
松阪,,较差,2019-07-23,?怎么吹的这么厉害捏 色调奇怪 那个眉毛我emmmmm……
大白兔奶糖,,力荐,2019-07-19,真的好！就冲剧组的用心 这剧最起码值8.8以上 希望以后可以越来越多像长安一样的良心剧 加油！
投资小能手,湖北孝感,力荐,2019-06-28,高考前的作品。谢谢你一次又一次证实我的选择没有错
﹏暗香浮动°,,力荐,2019-07-20,雷佳音真是把张小敬的匪气，轻浮，外粗内细演活了。
乌拉妮,北京,力荐,2019-07-20,《长安十二时辰》更新至今在优酷评分渐降，很难苟同，于我反而愈觉精彩。看到现在，觉得这部剧仿佛就在讲一个词：抉择，在公理正义维护与人性软弱妥协之间。真的很少在中国影视剧里看到如此血性的倡议，许多角色在抉择面前往往选择前者，要知道这对一个具有保护自己生命本能的生物体来说并不容易，其中有一句台词是这样：如果什么都很容易，就不叫选择了。也有踌躇之后选择自我保存的角色，然而这种抉择的意识在他眼中斗争良久，仿佛握紧的拳头，只是最终松懈了。我想这就是人吧，他可能会因为血性去维护正义，也会因为软弱而感到不安。公理和正义这样的东西只存在于人的世界，如果一个人无法认识到这一点，或者在抉择面前毫无犹豫，那么他很难被称作人，而是兽。
把酒对长空,,力荐,2019-07-20,雷佳音的张小敬是少见的不想笑的角色，看着一身杀伐气就知道他拼的有多值。
啊,重庆,推荐,2019-07-18,今晚的三集（24，25，26）拍的太好了，迫不及待想来评了。压抑窒息的感觉令人绝望，一边是大唐的普通百姓期待着夜晚的灯节，一边是李泌的崩溃、张小敬的奋力夺取，拯救长安仿佛进入了僵局，挺住呀！！！演到26集，各个人物的形象逐渐丰满，曹盾有长进！快去拍电影！！
婴儿蓝,四川成都,较差,2019-07-25,已弃
想美就要多喝水,北京,力荐,2019-07-19,看一半才来评分不得不说是部良心剧，虽然也有瑕疵但瑕不掩瑜制作团队和后期人员真的值得夸。现在这么用心的团队真的不多了，演员方面整体都很不错包括很多配角每个小人物都刻化的栩栩如生。在这真的要说一下四字弟弟真的很不错，刚开始的时候觉得他在这部剧中一般不拖后腿但也不出彩，但是从最新几集我真的是看到了他的潜力，真的未来可期希望弟弟加油认认真真磨炼不骄不躁
幻城印象,安徽宣城,力荐,2019-06-27,刚看完一集，很久没有制作如此精良的国产剧了，完全电影质感，拍摄手法配乐剪辑都堪称优秀，唯一缺点恐怕就是年轻演员给人感觉太过稚嫩
Enjolras,广东广州,力荐,2019-06-30,告诉陈凯歌，盛唐不仅仅是一幅画而已。
胖猫在装睡,,力荐,2019-09-15,"服化道真的很棒，很好地还原唐朝的感觉，我很喜欢这部戏的人物群像。每个人物都是立体，能看到这段故事里人物的成长和不同面。
李必少年天才，看起来是个运筹帷幄掌握大局之人，越到后期就越能看出来他有弱小的一面，特别是在靖安司被毁那一段。
崔器是一开始很讨厌他，特别坏事，还感觉特别自私，但最后为了守护靖安司战死，这让我难过了很久，甚至让我一度特别讨厌李必，觉得李必才是害死崔器的人
让人印象深刻的还有檀棋被封在棺材那一段，我都要窒息了。
这部戏好的地方太多了，但有点虎头蛇尾，开头剧情紧凑，中间人物出彩，结尾……我都忘了结尾的感觉，或许太过于平常了。"
肥胖的熊猫,北京,还行,2019-07-20,弃了
豆豆,上海,力荐,2019-07-20,开篇镜头我真是太喜欢了，电影质感一下就出来了，因为看过原著，所以剧情基本能跟上，剧情发展合理，节奏紧凑，小配角也相当出彩！不错~算是国产好剧！
Dieciocho,四川绵阳,还行,2019-07-20,我敢说我看不进去么？我敢说yyqx台词演技不好么？我不敢
懒羊羊,,力荐,2019-07-24,第一次看第一集的时候没看懂放弃了，但是被画面惊艳了，所以后来心有不甘翻了一下豆瓣简介的背景和人物对照，之后再次静下心来看。当我对背景有了基本了解之后发现越看越有趣，甚至于有些配角出戏的台词和过于用力的卖狠都瑕不掩瑜。然而，看完二十集回来再看豆瓣的时候着实没想到竟然这么多差评出现，看了几集弃剧的我能理解，大概就跟我第一次看觉得这剧太掉书袋的感觉一样，但是细细看过以后才能明白每个场景的用心（虽然讲故事其实可以有另一种方式）但难道悬疑剧就必须每小时肾上腺素飙升几十次才可以么？有一条主线然后慢慢讲顺便看长安百态为什么不可以？建议可取，但某些为喷而喷的我就不能理解了，有甚者还说不如满屏的舔狗奶狗爱上滤镜少女剧，excuse me？…
陶潇骁,北京,较差,2019-07-20,太拖了，故弄玄虚.
绝不认输,江苏苏州,力荐,2019-09-15,朋友安利，过了热度追的一部剧，还没看结局，看到现在这片子质量很高，追的下去
路西斐尔,Franch Guiana,力荐,2019-09-15,之前老在猴子微博里看到他转发这部剧，好像是和海上牧云记一个剧组，而且讲的是唐朝。我最喜欢的朝代一是巍巍大唐，一是风流两晋。虽然晋朝历史很憋屈，但是很潇洒，《上品寒士》描写的是晋，不知道会不会拍出来。回到本剧，前期看不太懂，剧情很紧凑，一天的事情被拍四十八集，omg。剧组里的服化道我真的吹爆啊，我超喜欢汉服的。唐朝万国来拜，熙攘繁盛，光耀万年。歌舞升平，我真的超想去唐朝逛街qwq…李必演技可以不出戏，张小敬好厉害，凭什么说我们龙波油腻，揍你！心疼曹破延，我觉得他演的好棒！本是性情中人，奈何立场不同。泅渡泅渡，嗐！冲服化道和演技剧情我给101分！
磨磨无文,四川成都,力荐,2019-07-19,首先，制作精良，摄影，布景，细节讲究，最开始的一镜到底让人惊艳。然后，演员演技可，人选贴近我心中的角色。现在几乎不看国剧，难得有一部让我看得很惊喜。目前无尿点，期待之后的剧集发展！
Supercutegirl,贵州贵阳,力荐,2019-06-29,这部剧昨天突然出现在优酷首页 带着对剧名的喜欢和对四字弟弟的好感去看了 第一集我这个智商的确有点难懂 不过从第二集开始就真的太上头了 熬夜看了好几集！特别喜欢这种类型的古装片 第一集那个一镜到底真的好多人在夸啊 真的超级舒服 看起来特别高级！开头的市集场景伴着小曲儿出来 那个质感就打动到我了 真的大片即视感 有种看电影的感觉 大头叔叔完全颠覆搞笑形象啊！演技真的很棒！出乎我意料的是 四字弟弟真的不错 那种清冷的气质出来真的杀到我了 好喜欢这种干干净净的角色 原声也很棒 低音也太苏了吧啊啊啊啊啊 小小年纪能做到和前辈对戏不弱场真的很棒 台词稍显青涩 但是眼神真的不错 能Get 弟弟未来的戏路应该会很好 总之 这部剧制作简直良心 继续看继续看
我和冷掉的生煎,湖北武汉,力荐,2019-06-29,"五分全给服化道，不敢评满分但作为第一个吃螃蟹的就铁值五分。

靠，这是畅销书好不好，书粉等着播等多久了都。居然有人说这剧没人看😤电视剧又不是靠演员粉刷播放"
布冰块,广东广州,很差,2019-07-29,完全讲不通
毛先生,,力荐,2019-06-29,今年国产剧最强毫无悬念 终于看到像样的剧了
Seven.,浙江杭州,力荐,2019-06-29,年度最优秀了吧。真的良心，电影级别电视剧。
十二月丶让  故,,很差,2019-07-28,剧就怕太火，不免烂尾，终究逃不过大多数，情有可原，情有可原而已
银笺别梦,,力荐,2019-07-20,雷佳音的张小敬和李必为中心的群像剧，有悬疑色彩，但更多的是不灭的赤子之心。
眠梦,,力荐,2019-07-19,的确良心。无论是选角还是后期制作都很用心。看过原著，本来对电视剧没什么期待的，刚开播那天也看过几集，但总觉得看不下去。现在放假回家静下心来重新看，发现真的很不错，是需要你用心去感受，去分析剧情的。而且，剧版的剧情和原著差别较大，很期待之后剧情的走向。
柯兰大势,福建福州,力荐,2019-06-29,看到一个人说梦回大唐，眼泪差点掉出来，唐朝真的是我历史梦的起源，虽然现在做的工作跟历史毫无关系，但是心中对历史的爱一点也没有减少，谢谢长安十二时辰展现了我梦中的大唐盛世。
一棵杨,,力荐,2019-07-19,老公只说了一句电影画质吗！然后独自刷了六节🐼                                                       演的好的，该夸就夸，不必卑微。
我不是涵仔,北京,较差,2019-06-30,过誉了吧？？
搴舟中流,,还行,2019-06-28,四字的营销真是无孔不入，曹盾也没有那么吹的天上有地下无的，一味的追求所谓质感，必然是舍本逐末，南辕北辙
我就爱贾隆平,,力荐,2019-07-20,"刚看了半集，真的被剧组的用心惊到了。电影质感不用多说，相信看了都能感受到。服化道真的绝了，看了下科普啥的，好像一比一还原唐朝那个盛世长安啊。剧情真的算紧凑了，故事就一天的时间，电视剧拍了这么多集，不可能一下就给你跳到结尾啊，在说剧情的同时给你一览长安风光，挺好。再说说演员，雷佳音不错，但是我在想张小敬是虎背熊腰的吗？四字也还行，听说17岁时候拍的，形象还挺符合李泌。
我来改分了，越往后走越有意思，这样的电视剧还不给5星今年就没有能5星的剧了。"
可怜抱枕,,力荐,2019-07-20,呜呜呜呜一口气看到现在，6集，还有很多停下来反复看！服化道没话说，演技台词配音都好好哦😭
xhsg,上海,很差,2019-07-17,精力全花布景道具上了
mofei,上海,力荐,2019-07-24,我要认真开始看这部剧了，首先服化道真的不错，没有明显让人跳戏的地方，氛围感营造的非常好。易洋千玺让人惊喜，台词部分非常好，符合人物的感觉。是一部要认真看的剧，不能快进，一快进我就觉得漏了什么。
[已注销],,力荐,2019-07-19,第六集可以吹爆！
糖不甩,,较差,2019-07-24,易烊千玺的台词真的不怎么样
锵锵锵,,力荐,2019-07-19,一部非常非常良心的剧了，开头就直接惊艳到了，服化道很认真，制作也十分精美。演员的演技也全体在线，大到主角，下至一个小配角都刻画的很鲜明。真的超级好看！
门前大桥下,,力荐,2019-07-19,非常有电影质感啊！！！！特别好！！千玺弟弟是原声台词！！太棒了！！！！雷叔叔演技真的！！！牛皮！！！我喜欢！！！！！
钟小鑫,北京,力荐,2019-07-23,制作良心~这么讲究，真的很难得了。
慢慢,,力荐,2019-06-29,这部剧质感真的超好了，没有加一些乱七八糟的滤镜，里面的每一个戏份不多的演员的演得很到位，雷佳音的演技真的很棒了！易烊千玺也让我惊艳到了，与人物气质很符合，很多片段都发挥得很好，不过因为经验不足，和雷佳音还是有很大距离的，还需要好好磨练。
境随念转,辽宁沈阳,力荐,2019-07-19,为了文化输出 打满星。片子的成功不单单是剧本导演和服化道，还有众多细节，比如全部的配角都是牛逼演员 全片没有小角色。比如彭冠英饰演的秦征 为了知己绿梅马甘愿以命相搏；宋允皓饰演的剃头匠程参，眼神动作全部在线；公磊饰演的尖酸刻薄赵参军；白皑磊饰演的为了名利前程机关算尽的元载……最后还有一路从憨傻蜕变到大义的崔器 饰演者蔡鹭。当然还有，虽然离开公众视线却一起活跃在圈内的黄海波，此次担任崔器的动作捕捉。此片为了只有小人物，没有小演员来点个赞👍🏻
Circle,广东深圳,力荐,2019-07-20,"7.7：长安十二真的太像妖猫传了，非常有妖里妖气的味道，就好像空海的蜜汁微笑一般。目前只看了一集半，远没有觉得节奏如传闻般那么慢，相反还略快了些。许多闪回是为了塑造和丰富人物性格，信息量其实极大，可见用了功夫。目前只看了一集半，说慢的人大概是没认真看或者后面确实做水了。目前五星观望，不过四字许多地方着实没把情绪绷起来，弱了，但还算可圈可点，应该是导演调教有功。以上。
7.9：这部剧不简单，借古喻今，能过审不容易。大唐已经熟透了，随时有掉落烂掉和被人窃取果实的可能。安禄山啊，谁会是当今的安禄山呢？
7.14：看到一句很悲凉的评论：不管剧里的人物在天宝三年如何挣扎，如何运筹帷幄，但终归，天宝十四年，是要安史之乱的。以史为镜，可以知兴替，如果2008对标天宝三年，那2019会对标天宝十四吗？"
